Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
7Z57A03564,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Länge,"1,5 m",7,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
4Z57A85043,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Länge,2 m,7,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
4Z57A85044,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03565,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Formfaktor,QSFP28,1,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Geschwindigkeit,100 Gbit/s,2,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Anschlusstyp,QSFP28 auf 4x SFP28,6,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Anwendung,QSFP28 auf 4x SFP28,10,Wertliste,Attribut
7Z57A03566,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
49Y7890,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
49Y7891,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00D5810,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Länge,7 m,7,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00D5813,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL652,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL655,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Länge,7 m,7,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL658,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Länge,15 m,7,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL661,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf QSFP+,6,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Länge,20 m,7,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Anwendung,Rechenzentrum (Top-of-Rack-/Row-Verkabelung),10,Wertliste,Attribut
00YL664,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
49Y7886,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
49Y7887,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Kabeltyp,Passives Twinax-Kupferkabel (DAC),8,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
49Y7888,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Länge,1 m,7,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
00YL667,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Länge,3 m,7,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
00YL670,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Formfaktor,QSFP+,1,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Geschwindigkeit,40 Gbit/s,2,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Transceiver Typ,fest konfektioniert (im Kabel enthalten),3,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Anschlusstyp,QSFP+ auf 4x SFP+,6,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Länge,5 m,7,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Kabeltyp,Aktives optisches Kabel (AOC),8,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Anwendung,QSFP+ auf 4x SFP+,10,Wertliste,Attribut
00YL673,,Transceivers & SFP Modul,Betriebstemperatur,0 bis 70 °C,13,Wertliste,Attribut
